city,timestamp,temperature_2m,apparent_temperature,precipitation,wind_gusts_10m,pm2_5,us_aqi,european_aqi
Mumbai,2025-06-13T10:00,29.5,33.9,0.1,43.2,20.5,60,34
Mumbai,2025-06-13T11:00,30.1,34.4,0.1,45.0,22.2,61,35
Mumbai,2025-06-13T12:00,30.5,36.1,0.2,46.1,23.1,61,37
Mumbai,2025-06-13T13:00,29.9,33.8,0.2,47.2,23.6,62,38
Mumbai,2025-06-13T14:00,29.5,33.2,0.2,48.6,23.9,63,37
Mumbai,2025-06-13T15:00,30.0,34.4,0.2,45.7,24.3,63,37
Mumbai,2025-06-13T16:00,29.5,34.2,0.5,39.2,21.7,64,39
Mumbai,2025-06-13T17:00,29.3,34.8,0.1,32.4,24.1,65,41
Mumbai,2025-06-13T18:00,27.0,32.5,0.3,33.8,24.0,66,44
Mumbai,2025-06-13T19:00,27.0,33.4,0.1,21.2,27.3,66,46
Mumbai,2025-06-13T20:00,26.9,33.3,3.9,12.2,24.0,67,50
Mumbai,2025-06-13T21:00,26.4,32.9,11.8,10.4,22.7,68,53
Mumbai,2025-06-13T22:00,26.3,32.9,3.5,11.2,22.2,69,55
Mumbai,2025-06-13T23:00,25.4,31.8,5.7,13.3,22.4,69,58
Mumbai,2025-06-14T00:00,25.5,31.4,8.9,12.6,23.2,69,60
Mumbai,2025-06-14T01:00,25.5,31.0,0.6,14.8,26.1,70,60
Mumbai,2025-06-14T02:00,25.4,30.7,0.5,18.0,25.5,71,61
Mumbai,2025-06-14T03:00,25.4,31.5,8.8,16.6,24.9,71,61
Mumbai,2025-06-14T04:00,25.6,31.7,9.7,5.8,23.6,72,61
Mumbai,2025-06-14T05:00,25.4,30.8,3.6,14.0,21.4,72,61
Mumbai,2025-06-14T06:00,26.3,32.5,0.3,18.7,21.2,73,61
Mumbai,2025-06-14T07:00,26.6,33.2,0.0,11.5,22.1,73,62
Mumbai,2025-06-14T08:00,27.4,34.0,0.0,15.1,23.7,73,62
Mumbai,2025-06-14T09:00,28.9,35.6,0.1,16.9,25.6,74,62
Mumbai,2025-06-14T10:00,29.8,36.6,0.0,18.7,30.3,74,62
Mumbai,2025-06-14T11:00,30.5,37.1,0.0,22.3,35.3,75,62
Mumbai,2025-06-14T12:00,30.5,36.8,0.4,26.3,36.4,76,63
Mumbai,2025-06-14T13:00,30.1,36.7,1.0,29.5,33.9,78,63
Mumbai,2025-06-14T14:00,30.1,36.8,0.2,30.6,28.8,79,63
Mumbai,2025-06-14T15:00,30.1,35.3,3.4,32.8,25.7,79,63
Mumbai,2025-06-14T16:00,27.7,33.4,5.4,29.5,24.2,79,63
Mumbai,2025-06-14T17:00,27.4,34.0,2.7,22.0,31.1,79,63
Mumbai,2025-06-14T18:00,28.2,34.3,1.6,33.1,29.9,80,63
Mumbai,2025-06-14T19:00,27.0,32.8,7.1,27.7,30.5,80,64
Mumbai,2025-06-14T20:00,27.0,34.1,1.2,18.4,32.7,81,64
Mumbai,2025-06-14T21:00,27.0,33.8,0.8,13.0,34.9,82,64
Mumbai,2025-06-14T22:00,26.4,32.5,0.7,20.5,36.3,83,64
Mumbai,2025-06-14T23:00,26.2,32.5,1.0,18.4,37.1,84,64
Mumbai,2025-06-15T00:00,26.2,32.5,0.6,14.4,36.6,85,64
Mumbai,2025-06-15T01:00,26.1,31.9,0.3,18.7,34.9,86,64
Mumbai,2025-06-15T02:00,26.2,31.9,1.5,21.2,29.4,87,64
Mumbai,2025-06-15T03:00,26.0,31.1,1.7,25.9,26.8,87,64
Mumbai,2025-06-15T04:00,25.6,30.4,2.1,28.1,25.0,88,64
Mumbai,2025-06-15T05:00,25.2,29.7,4.0,29.5,34.0,88,64
Mumbai,2025-06-15T06:00,26.3,33.2,3.3,14.0,33.6,89,64
Mumbai,2025-06-15T07:00,26.5,33.2,2.6,11.9,34.5,90,65
Mumbai,2025-06-15T08:00,26.6,33.5,2.4,14.0,32.0,91,65
Mumbai,2025-06-15T09:00,26.6,33.2,3.1,12.6,30.6,92,65
Mumbai,2025-06-15T10:00,26.9,32.5,1.3,22.7,32.8,92,65
Mumbai,2025-06-15T11:00,27.0,32.5,0.8,22.3,36.0,92,66
Mumbai,2025-06-15T12:00,27.0,32.7,0.9,22.7,42.7,93,68
Mumbai,2025-06-15T13:00,28.4,34.7,0.1,20.5,53.3,93,78
Mumbai,2025-06-15T14:00,29.6,36.1,0.4,30.6,56.6,106,82
Mumbai,2025-06-15T15:00,28.0,33.8,4.7,31.3,47.0,97,77
Mumbai,2025-06-15T16:00,27.3,33.7,1.4,23.4,36.7,130,68
Mumbai,2025-06-15T17:00,27.1,33.8,3.1,18.7,36.9,152,68
Mumbai,2025-06-15T18:00,26.7,33.2,4.5,18.0,31.5,156,69
Mumbai,2025-06-15T19:00,26.4,32.2,0.1,18.7,29.6,156,69
Mumbai,2025-06-15T20:00,25.8,31.8,0.6,22.7,28.0,148,69
Mumbai,2025-06-15T21:00,25.8,32.5,1.5,11.9,27.3,125,69
Mumbai,2025-06-15T22:00,26.0,31.8,4.2,14.8,27.5,100,68
Mumbai,2025-06-15T23:00,26.5,31.2,10.3,28.4,26.2,99,68
Mumbai,2025-06-16T00:00,26.3,30.6,5.7,35.3,23.6,98,68
Mumbai,2025-06-16T01:00,25.9,29.7,3.6,38.5,22.6,97,67
Mumbai,2025-06-16T02:00,25.7,29.4,4.3,40.3,19.6,96,67
Mumbai,2025-06-16T03:00,25.9,29.5,4.7,42.8,16.3,95,66
Mumbai,2025-06-16T04:00,25.8,28.5,5.2,48.6,14.5,94,66
Mumbai,2025-06-16T05:00,26.2,29.3,8.7,50.4,3.7,93,66
Mumbai,2025-06-16T06:00,26.0,29.8,9.6,61.2,6.6,90,65
Mumbai,2025-06-16T07:00,26.3,30.2,2.9,36.7,10.7,88,64
Mumbai,2025-06-16T08:00,26.0,28.9,7.3,48.2,15.3,86,63
Mumbai,2025-06-16T09:00,26.1,29.2,7.0,50.0,16.7,84,63
Mumbai,2025-06-16T10:00,27.0,29.7,4.2,58.0,17.3,83,62
Mumbai,2025-06-16T11:00,25.8,28.2,4.9,56.9,18.3,82,62
Mumbai,2025-06-16T12:00,26.2,29.0,4.0,55.4,19.2,80,61
Mumbai,2025-06-16T13:00,26.1,29.4,3.4,55.8,19.2,78,60
Mumbai,2025-06-16T14:00,26.4,29.4,4.6,50.8,14.2,75,55
Mumbai,2025-06-16T15:00,25.9,28.6,6.9,56.9,12.5,71,48
Mumbai,2025-06-16T16:00,26.5,29.7,3.0,55.1,14.2,68,42
Mumbai,2025-06-16T17:00,26.3,29.5,1.3,49.7,16.0,66,39
Mumbai,2025-06-16T18:00,25.9,29.9,5.6,51.8,16.9,64,38
Mumbai,2025-06-16T19:00,26.5,30.7,1.3,39.6,18.1,63,36
Mumbai,2025-06-16T20:00,27.1,31.2,0.3,34.2,18.5,62,35
Mumbai,2025-06-16T21:00,26.7,30.7,0.6,44.3,18.0,61,35
Mumbai,2025-06-16T22:00,26.2,29.5,0.4,44.3,16.7,60,34
Mumbai,2025-06-16T23:00,25.9,29.3,1.4,43.6,15.5,59,33
Mumbai,2025-06-17T00:00,26.0,29.7,0.6,40.7,14.2,59,33
Mumbai,2025-06-17T01:00,26.4,30.0,0.2,42.8,13.2,58,33
Mumbai,2025-06-17T02:00,26.6,30.4,0.9,47.5,12.5,57,34
Mumbai,2025-06-17T03:00,26.9,30.6,0.3,41.4,12.2,56,34
Mumbai,2025-06-17T04:00,26.1,30.2,0.3,43.6,13.4,56,34
Mumbai,2025-06-17T05:00,26.4,30.1,0.2,38.2,14.5,56,35
Mumbai,2025-06-17T06:00,27.1,29.8,0.3,49.7,15.0,57,36
Mumbai,2025-06-17T07:00,27.4,31.2,0.4,51.5,15.8,57,37
Mumbai,2025-06-17T08:00,28.5,32.5,0.6,49.0,17.3,58,38
Mumbai,2025-06-17T09:00,28.9,32.4,0.5,52.6,18.0,58,38
Mumbai,2025-06-17T10:00,29.1,32.6,0.0,56.2,18.2,58,38
Mumbai,2025-06-17T11:00,29.5,33.0,0.4,56.2,18.7,58,38
Mumbai,2025-06-17T12:00,29.2,33.5,0.5,58.0,19.2,58,37
Mumbai,2025-06-17T13:00,28.9,33.6,0.5,57.6,19.4,58,37
Mumbai,2025-06-17T14:00,27.6,31.8,0.2,57.2,19.0,58,37
Mumbai,2025-06-17T15:00,26.7,29.1,0.7,55.4,17.9,59,37
Mumbai,2025-06-17T16:00,27.2,30.9,0.9,55.1,16.7,59,38
Mumbai,2025-06-17T17:00,27.9,31.7,0.1,57.2,21.6,59,38
Mumbai,2025-06-17T18:00,28.4,32.1,0.0,50.0,20.1,60,38
Mumbai,2025-06-17T19:00,28.1,31.7,0.0,47.2,18.3,60,38
Mumbai,2025-06-17T20:00,27.4,30.7,0.1,52.2,17.2,60,37
Mumbai,2025-06-17T21:00,27.1,30.1,0.2,47.5,16.2,60,37
Mumbai,2025-06-17T22:00,26.4,29.9,2.5,45.7,15.6,60,36
Mumbai,2025-06-17T23:00,25.7,29.0,7.1,44.6,15.0,60,36
Mumbai,2025-06-18T00:00,26.8,30.5,1.8,43.6,13.6,60,36
Mumbai,2025-06-18T01:00,26.2,29.7,1.5,45.0,11.9,60,36
Mumbai,2025-06-18T02:00,25.9,29.0,2.9,43.6,10.7,60,36
Mumbai,2025-06-18T03:00,26.5,29.9,0.6,45.4,9.6,60,35
